id,genre,track_name,artist_name,valence,energy
6w0dvuhBeqqYjCAGq614Kx,bossanova,Casa Forte,Wanda Sá,0.19,0.378
1lV6VTocQVqojFU9NU7maG,bossanova,Canção Pequenina,Marcos Valle,0.607,0.365
4jLIEXcCB5jeo66t53tP4f,bossanova,Samba da Rosa,Vinícius de Moraes,0.415,0.747
1VDUpOeHQJHm7k1vGZe9F0,bossanova,Saudade Fez um Samba,Joao Gilberto & Astrud Gilberto,0.874,0.221
34qsj3eFSrApDeLxeZfW2D,bossanova,A Bênção Bahia/Tarde Em Itapoã/Tatamirô/Meu Pai Oxalá/Canto De Oxum/Maria Vai Com As Outras/A Bênção Bahia,Vinícius de Moraes,0.711,0.512
3pMmRPF5PK5r3RdfAS7nIc,bossanova,Itapoã,Dori Caymmi,0.66,0.551
5sanom0yL4NAd26HvShw7r,bossanova,Close to you,Bebel Gilberto,0.26,0.353
1PfxtDwgTUtCoXYNXGklgX,bossanova,Meditcao,Maysa,0.464,0.477
27PtpvXfgJ9swgwqYopTSq,bossanova,Amanhã,Bossa Jazz Trio,0.728,0.538
7EV9DlJQ67pGsPGpLXioKC,bossanova,Corcovado - Quiet Night,Palmyra & Levita,0.238,0.148
3xLa3PKaUzRyfekcIlvl13,bossanova,Só Danço Samba,Eddy Palermo,0.723,0.614
77Q5fWGi5CoSX6mExZghUF,bossanova,Be-Bossa,Bola Sete,0.722,0.359
5H9Qw4EwuEzElq6ihi4LS0,bossanova,E Vem o Sol,Marcos Valle,0.677,0.425
5j8ni90V3SeL5oWmeXXF9c,bossanova,Samba de Orly,Chico Buarque,0.92,0.598
2q2zY86Y2PXHDeM3Kz2BkY,bossanova,Chega De Saudade,Toquinho,0.763,0.627
0VVTsn8VhOWWkz14E62dHp,bossanova,Teach Me Tonight,Laurindo Almeida and The Bossa Nova All Stars,0.911,0.243
2CJRVxsXtH9l6UT4WYG97D,bossanova,Só Mesmo por Amor (Just for Love),Carlos Lyra,0.226,0.149
5J7VLme8txWolqF4YZxehW,bossanova,A Mãe D'água e a Menina,Dori Caymmi,0.451,0.177
4CtNZVKo9fOxlWDmDdMhQQ,bossanova,Madrugada,Miúcha,0.093,0.218
7nX8K6mWYJvSYtijpChU73,bossanova,O Pato,Joao Gilberto & Astrud Gilberto,0.943,0.0906
5kqylYxS1amFNM2hCH0EUp,bossanova,Mr Lucky,Laurindo Almeida and The Bossa Nova All Stars,0.951,0.459
6SZbik5rmBTlgMHxHVXquA,bossanova,Agua De Beber,Maysa,0.61,0.555
2smDFoFxw2AF4vsWqmwyPy,bossanova,Bocoché,Vinícius de Moraes,0.629,0.501
3GsN7XUul6ULQo9UuME4uv,bossanova,If I Drown,Ale Vanzella,0.442,0.461
4ebnAEDOoBDPgShnW1Cnbw,bossanova,Voce,Toquinho,0.701,0.534
5QwyLOcSdLOeNjKs3EHc2P,bossanova,Ternamente,Bossa Jazz Trio,0.162,0.381
1cgApuOOH2gxgT7d5vIKMV,bossanova,Pedro Brasil,Rosa Passos,0.684,0.467
7q4imMEKvVC3mCZWhOjgLj,bossanova,Agarradinhos,Eddy Palermo,0.324,0.323
7s3fjavelvzZtmoIZgv7cx,bossanova,Eu Voce,Joao Gilberto & Astrud Gilberto,0.738,0.321
3bqzeiktzDnOu7RtbB8kb6,bossanova,Zimbo Samba,Zimbo Trio,0.498,0.545
6zBw2Qqqj2daIoST9XIJC4,brazil,"Ai, Ai, Ai...",Vanessa Da Mata,0.92,0.718
4aMBthyrceSKD9omq25HgA,brazil,Só os Loucos Sabem,Various Artists,0.57,0.396
3pSTUZbp7J5jg2JHChTf21,brazil,A Menina Dança,Novos Baianos,0.91,0.677
4fHvVFBpOgUpUXros7DIGf,brazil,Não Quero Dinheiro (Só Quero Amar),Tim Maia,0.965,0.885
0y2IYKinRnwvL4xDXoMytJ,brazil,Na Sua Estante,Pitty,0.364,0.499
6q042pQaILWdtxJxbf0jXj,brazil,Life On Mars?,Various Artists,0.437,0.133
4BeiDtscDgxVe9PazLUPSj,brazil,11 Vidas,Lucas Lucco,0.457,0.622
1YvryPjDMhoCxelMsMUXGz,brazil,Hourglass,Rodrigo Amarante,0.541,0.746
0HbETqD1NfatN78USacrJP,brazil,Chega de Saudade,João Gilberto,0.647,0.242
1eDBpkZgY7p9OBVodcrX9n,brazil,Robocop Gay,Mamonas Assassinas,0.921,0.79
1aUUrBmdIYN7FvIzHdpisn,brazil,Zen,Anitta,0.908,0.59
4pG8lbKPKkfGSniMXxZTM7,brazil,Sutilmente,Skank,0.459,0.632
0FcYoRbrZ9eR2bc5nw6feN,brazil,Toda Forma De Poder,Engenheiros Do Hawaii,0.593,0.947
5YzqxOw9aMssgQ6rebBF4d,brazil,All Star,Various Artists,0.533,0.51
1TX4h6MrIZ0K3r4OOG11WO,brazil,Flor de Lis,Djavan,0.781,0.502
0UtoASDXmEeZklHfKlqz8s,brazil,Velha e Louca,Mallu Magalhães,0.719,0.424
5Z29IzMEP5TY8HsXWwPYWX,brazil,Índios,Legião Urbana,0.678,0.587
0q1hmhVWdR04mZup6mR56u,brazil,Preta Pretinha,Novos Baianos,0.773,0.561
31svfXMDnt8sgu4SuDqL2K,brazil,Apenas Mais uma de Amor,Lulu Santos,0.303,0.357
7IlN4RrC4oILrQJ1xsBM3f,brazil,Hoje Eu Quero Sair Só,Lenine,0.699,0.597
0Fzuca7Mfj4F9k7Fu4SyrS,brazil,Águas De Marco,Elis Regina,0.79,0.225
1tg4ajDHN3Cr5o7arUtN5k,brazil,Me encontra,Various Artists,0.686,0.954
2WayN4wXOseclKADq2tFTY,brazil,Não Me Deixe Só,Vanessa Da Mata,0.641,0.469
3IljqNcSS7RB8ggxnig688,brazil,Linha de Frente,Various Artists,0.675,0.496
7ieOQPT3n26Hav7QtTSGR4,brazil,Chão de Giz,Various Artists,0.487,0.401
1uVSJkagOwtgMmeexAp1hg,brazil,Samba Da Bencao,Bebel Gilberto,0.569,0.496
0wmtEwRmA8l3jndpf8zARo,brazil,Máscara,Pitty,0.419,0.695
4asPMA0CIoAntrgzIusmSx,brazil,"Olha Só, Moreno",Mallu Magalhães,0.593,0.222
1Tditr5KyzStSK3GiO6Xlj,brazil,Maus Bocados,Cristiano Araújo,0.854,0.837
14zHULg93hiSpMR71IzMs3,brazil,Anna Júlia,Various Artists,0.449,0.809
7eXrGBrl1mBKhxlWX0IoOQ,breakbeat,Beggin - Original Version,Madcon,0.431,0.796
2KAhdNWGSxKI4rBA4Sw3sy,breakbeat,Quiero - Future Disciple Radio Edit,Federation,0.0668,0.935
5gubRxdxDVnzbmHm1rAWsj,breakbeat,Grizzle - Vlad & Ardisson Remix,DJ Icey,0.232,0.921
1Ex2CrfmuBSl5Cbyz5y1DX,breakbeat,The Gauntlet Amen,Homemade Weapons,0.123,0.931
5fpizYGbi5IQoEraj6FP0R,breakbeat,Intergalactic - Remastered 2009,Beastie Boys,0.47,0.864
3pqbP5J4dKMv18XDePyP4E,breakbeat,Stitch - Basskleph Mix,Krafty Kuts,0.667,0.997
5gkVOhjqZlwyBwV8iDeQDj,breakbeat,Night Vision,Technimatic,0.345,0.935
7Eqt1Wdrs3luRdOFnTSElY,breakbeat,Out of My Head - Original Mix,Stanton Warriors,0.319,0.731
56bGHF4ikbEtDgaQAgAWVZ,breakbeat,Funky Mule,Ike & Tina Turner,0.393,0.573
6sQEHHIxPTRQCzTtzSQasr,breakbeat,Where Do I Begin,The Chemical Brothers,0.548,0.677
7fPkwqJkpI4KDjnXlFvfxz,breakbeat,Your Love Is Too Much,Various Artists,0.92,0.844
5TgJDjMrpp8Cu5M6cWruyZ,breakbeat,Pray For You,Plump DJs,0.885,0.855
5iXsr2NMr0EnWobhvuCMxI,breakbeat,Crossover,Various Artists,0.518,0.938
15cfRh9OspQfSfOoQ1Efnu,breakbeat,Milton,General Midi,0.8,0.853
56p0rhDZmbuQ20JGAD4Coi,breakbeat,Basketball Jam,Various Artists,0.723,0.966
03EuhmMsEHVFI9ytainStU,breakbeat,I Can't Stop,Flux Pavilion,0.205,0.775
04HAFJbb8gdyw7o5xWUEnU,breakbeat,Give It Up Or Turnit A Loose - Remix,James Brown,0.732,0.876
0RCtO5nzPUP1VYCqq76zZ2,breakbeat,Sho-Nuff Mellow,Various Artists,0.457,0.699
4nTH1o7wgHdj6xAToN4Jfx,breakbeat,The Push,DJ Icey,0.591,0.991
0nMGNRDJsHTDOgejc1I1lR,breakbeat,The Journey,Various Artists,0.593,0.97
6l2prZq5FAJZ3bzoPHqvsb,breakbeat,Body Rok,Various Artists,0.848,0.981
4rUEZGC5p2FVOvCC3RX0nR,breakbeat,Spybreak - Short One,Various Artists,0.47,0.925
56r13tQH07EPshIRvW9eXy,breakbeat,"Don't Call Me Nigger, Whitey",Various Artists,0.512,0.921
31DVVa40JpTudyGDNC1ROW,breakbeat,Everything in Its Right Place,Radiohead,0.0623,0.462
3AWLoeWBOmOhRhyvonOuHL,breakbeat,Le Banquet,C2C,0.155,0.841
3NjcydwQvpQIBQgfXNIpYw,breakbeat,Afrika Shox,Leftfield,0.277,0.819
0su7Fj6d6ybtv2bwCvuvdQ,breakbeat,Terrapin,The Quantic Soul Orchestra,0.87,0.908
2EQhNdnP2LT96NnkkKkm0N,breakbeat,Bass Head,Bassnectar,0.0605,0.678
3aiycOKS6P30BnR7dUfrnA,breakbeat,Granite,Pendulum,0.2,0.925
5AenLCL5tkvwas8y8A0IU3,breakbeat,A Mother (For Your Mind),The Herbaliser,0.249,0.303
0HipMrGEo3BLg5KhfLt9dD,british,Heart Vacancy,The Wanted,0.275,0.667
3WSyYBhLZRLbQo2tJgFvSR,british,Sleeping Satellite,Tasmin Archer,0.749,0.824
0V1hBXTdYOWv3N2FVzG3OM,british,Don't Let Me Be Misunderstood,The Animals,0.488,0.568
4B2jOTUZBnlrjLHK1ertFR,british,Brown Eyed Girl,Van Morrison,0.899,0.586
3odPjdX1SjxxjIr0EZjEht,british,Sympathy For The Devil,The Rolling Stones,0.608,0.675
0c4IEciLCDdXEhhKxj4ThA,british,Madness,Muse,0.218,0.417
5zsYl9Nl4kQmPSjwscVASJ,british,Heart Attack,One Direction,0.63,0.824
0BCPKOYdS2jbQ8iyB56Zns,british,Clocks,Coldplay,0.255,0.749
15049rGLXHwrWtE4euUb5C,british,The Killing Moon,Echo & the Bunnymen,0.71,0.85
6uCkvrBH53QrYOwynsrAbC,british,Baggy Trousers,Madness,0.938,0.861
77HEnF0ZLGpfVU1Jmo9on2,british,Why Does It Always Rain On Me?,Travis,0.397,0.539
1usoppjA2ZiseWLsp1vH5e,british,Do-Wah-Doo,Kate Nash,0.803,0.89
7ec55GDkRIBmsI8XKrG1lu,british,Disco 2000,Pulp,0.55,0.932
34gCuhDGsG4bRPIf9bb02f,british,Thinking out Loud,Ed Sheeran,0.591,0.445
0AHpuVdVEbQu8bzGUieSKi,british,Can't Say No,Conor Maynard,0.551,0.784
2qw5UTkURUArvay7phtq8U,british,There's No Other Way - Single Version,Blur,0.633,0.92
4hf0hL4kWyjWztZzVsM39V,british,God Put a Smile upon Your Face,Coldplay,0.252,0.556
39BYRAiJhO6fWPJTDYhMxm,british,What Katie Did,The Libertines,0.45,0.582
0SPGL2j5OrG1L7YvP6tT6X,british,I Would,One Direction,0.596,0.711
0UYgsX2MLPKcnNHnAMIhrF,british,Littlest Things,Various Artists,0.569,0.336
4r0ylEoghzNJqQO1i4IiI7,british,Rearrange,Miles Kane,0.642,0.79
1yqiPgdyzawcROgGQLvIYj,british,Free,Graffiti6,0.823,0.7
0It6VJoMAare1zdV2wxqZq,british,Undisclosed Desires,Muse,0.641,0.585
7LDe75cRmbXNcMTGXR5sze,british,Rocket Man (I Think It's Going To Be A Long Long Time),Elton John,0.353,0.537
76qbPFZl51tlFnfZDu84rm,british,My Mistakes Were Made For You,The Last Shadow Puppets,0.737,0.915
6LmKLNesVLGWAx3BfijdAy,british,Hand on Heart,Olly Murs,0.556,0.547
3clIHVzJ9J2rvvrFUKLICo,british,She Bangs the Drums - Remastered,The Stone Roses,0.672,0.976
4f2tiMgCK9VmoMVrUrg89O,british,Don't Throw Your Love Away,The Searchers,0.673,0.48
2fXDVEzKuT510XyPmm8Sdk,british,Panic - 2008 Remaster,The Smiths,0.851,0.84
1HbcclMpw0q2WDWpdGCKdS,british,Tenerife Sea,Ed Sheeran,0.359,0.346
6uUcyyTI5Av0XFik2SDqtM,cantopop,愛與誠,Leo Ku,0.557,0.297
1DK1b9YqrHMo4wzgLXKcMA,cantopop,思念是一種病(國),Robynn & Kendy,0.561,0.308
6EsYRaxP09JGrmfiUQOuSi,cantopop,So Hot,Kelly Chen,0.855,0.696
2FexpP6SQ8IXGPVjyckmaf,cantopop,愛的根源,Alan Tam,0.208,0.261
0o0UMCkF6HrQ4F1ejJTYvE,cantopop,Ying Jie Shi Lian,周麗淇,0.302,0.465
6kwpls8fknrSXrRHmFo3UE,cantopop,空床期,王若琪,0.258,0.495
1CMbV3uuYcybM8YwetjVmr,cantopop,不捨得你,David Lui,0.195,0.39
0wGoxi2aR6VcHrAk2NXpWA,cantopop,愛一個人原來不易,李彩樺,0.298,0.478
1ypozbmDKxCUqz1mYC3TOe,cantopop,痛由自取,鄭希怡,0.63,0.505
4Sh0zRBXOoLuN7uDgEqJQs,cantopop,大勇,方珈悠,0.404,0.854
7fPuF6cOMQCmojnjckrohn,cantopop,我不會唱歌,Hacken Lee,0.426,0.531
74tbgmKa80O82nZVdQPKCe,cantopop,好好過,Shiga Lin,0.345,0.417
1XfKwj1Wnmnx4xJsrg4Jxm,cantopop,似水流年,Leslie Cheung,0.315,0.364
433fgvMZj7RA4SELKdyQno,cantopop,一秒,Denise Ho,0.45,0.588
76zNkD0V1whVquPW6ai1mz,cantopop,給自己的情歌,Gigi Leung,0.503,0.508
2z49XjWLYUEhKVxD2jFrkB,cantopop,"司機(電影""下一站天后""歌曲)",Shawn Yue,0.246,0.549
1iksHxnrpGODzy033vVmMK,cantopop,眼紅館,BOYZ,0.536,0.586
2ai9Lf8QujrrqdUmDsWhoG,cantopop,無力挽回,Pakho Chau,0.266,0.431
7b1PGh8Ykh8eyAmbeobGbQ,cantopop,我還是甚麼,Kelvin Kwan,0.311,0.59
4RXqlMmaO8cKnXZOe4zzZN,cantopop,再度孤獨,Jenny Tseng,0.287,0.473
74Fg0CoarCiJiVhDQ9RfI4,cantopop,狂野之城,Aaron Kwok,0.907,0.678
39BBkHK9vlerqdEskVdwE3,cantopop,最後一夜,Prudence Liew,0.887,0.83
62pAFb7o9DDYXsWRCJvMQd,cantopop,一再問究竟,Edmond Leung,0.323,0.473
0FHjbiHhCK7q4ijIRHZ0dK,cantopop,Funny Jealousy,Jill Vidal,0.725,0.584
02UuOpRPAguVnFwSTZpwHA,cantopop,Hei Feng Bao Yu,Ronald Cheng,0.333,0.561
2eTaJmtFCQcDJpxAUK1psl,cantopop,妄想,Vrf,0.553,0.529
3yUsuJrixeXnCnR7ulQ36N,cantopop,石徑,Hins Cheung,0.201,0.364
6GGGdLWUS4jvZvhSXylxuI,cantopop,戀愛大過天,Twins,0.4,0.762
516DXU8sYL46s1HQE2rx9r,cantopop,黑暗中漫舞,Eason Chan,0.46,0.203
4VGHWIvku8k4yvhDrQ0FGg,cantopop,Ai De Tai Chi,Leo Ku,0.372,0.384
27wE0v7twcLAO3necch1xe,chicago-house,State of 727 West,Various Artists,0.643,0.493
7BCiLnXQSzIomHpDpyo3xE,chicago-house,"Estadio Chile - live at Opera House, Chicago",Pete Seeger & Arlo Guthrie,0.333,0.128
1SnfOifThD773NMHoh6FuK,chicago-house,Silver Screen (Shower Scene),Various Artists,0.42,0.751
6jG6IoJNchqUGiYAlctbN3,chicago-house,(Who?) Keeps Changing Your Mind - Chocolate Puma Fresh Fruit Vocal Edit,South Street Player,0.386,0.777
1bi6jp9P57a0yJeGGqzc9L,chicago-house,Jazz 303,Joey Beltram,0.453,0.963
718wS0FQEL7uAORSw0nkHd,chicago-house,Feel My M.F. Bass,Various Artists,0.511,0.857
6BxCZuxeJGwqAcLH2QgLKi,chicago-house,"Renegades Of Funk - 12"" Vocal Version",Afrika Bambaataa,0.84,0.912
5E5TuerJ7a9hYU9u4aWgeL,chicago-house,Something Goin' On (In Your Soul),Todd Terry,0.849,0.747
6hGysJfPg591z5fqvTYL8O,chicago-house,You Got The Love,Various Artists,0.503,0.857
71CnoPRsxYL4C0v7RPyQlh,chicago-house,Point Final,Chloé (Thévenin),0.792,0.694
0qMUoCJmSPCjeej1d6g85A,chicago-house,Nu Nu - Radio Apella,M T F,0.763,0.55
5VgqhKPm0qE8DuywUoTjzT,chicago-house,Wait (feat. Kym Mazelle),Various Artists,0.816,0.844
4np1ZSefZyjnML0fEfElBo,chicago-house,"Funk U Up - Original 12"" Vocal",Jesse Saunders,0.808,0.727
5pjX6UmAd8ImuPPR8w6XGI,chicago-house,"Children of the Night (Frankie Knuckles 12"" Production)",Frankie Knuckles,0.742,0.871
7G2pvqMRNQC1rL5Z0ov8vt,chicago-house,Jesus Loves the Acid,Ecstasy Club,0.389,0.53
7ueRlgyGJYKoGR06siLAGl,chicago-house,Groovin' Without A Doubt,Various Artists,0.439,0.502
3t6MFAwXMixSSQe4jMRCVl,chicago-house,Native Love,Divine,0.696,0.811
73XUsynQImneAv8C0Cw8Di,chicago-house,ride the rhythm,Marshall Jefferson,0.547,0.627
1KHerCmKVtUUp4c5NNgzQp,chicago-house,Can't Fake The Feeling,Joe Smooth,0.548,0.697
5mOn7oJdEBmG43elhWGfXo,chicago-house,Let's Get Brutal - Brutal House,Nitro Deluxe,0.537,0.507
6XutMb28JQD1m9lBXeT0N5,chicago-house,Moskaw,Virgo,0.892,0.999
4t42gOs8z32AZrSgUa49u8,chicago-house,Survivors,Eat Static,0.364,0.87
1wQEiOL83k4SbOw8ct6vNM,chicago-house,Young Hearts Run Free,Various Artists,0.789,0.673
4rz7ViPvgVMYXpmZVRbrl6,chicago-house,Pump Up Chicago,Various Artists,0.542,0.842
7fQWnbbQr6e7gOhMhTJ9KY,chicago-house,Sometimes,Dam Swindle,0.137,0.526
0WXRAaXZ1pJccb50sg1LmU,chicago-house,High - Original Mix,Hyper Go Go,0.473,0.984
0it8q7IFs7B4hZbYARK9PG,chicago-house,String Free,Various Artists,0.452,0.796
2CbgPrMwa0UWUdppsOIoTR,chicago-house,Boogie Down Bronx,Man Parrish,0.469,0.639
7sTjlbINdPWpJagnS57phy,chicago-house,Empty,Mr. Fingers,0.658,0.609
5HZRJavHNb3QSlSq1O6TwQ,chicago-house,That's The Way Love Is [Underground Mix-Extended Version,Ten City,0.719,0.529
386RUes7n1uM1yfzgeUuwp,children,The Lazy Song,Bruno Mars,0.955,0.711
0CfjYjURpMhOP0WCcRTxia,children,The Sharing Song,Jack Johnson,0.534,0.427
2oTa4LTVam2yyO2v2XS9I1,children,Pirate Girls Nine,They Might Be Giants (For Kids),0.868,0.575
3X7Mbi6AVMjyCpAUT1Xyp1,children,Goodbye Song,Yo Gabba Gabba,0.781,0.77
6nek1Nin9q48AVZcWs9e9D,children,Paradise,Coldplay,0.212,0.585
1p71gtNQ7bolivNnzmNGAu,children,"If I Didn't Have You - From ""Monsters, Inc.""",Various Artists,0.61,0.482
0xIVvRmjztR1AwuHrkhH41,children,Addicted To You,Avicii,0.303,0.785
1C7r2zk5clk9cFPXSva2PF,children,"Where Do I Go From Here - From ""Pocahontas II: Journey To a New World"" / Soundtrack Version",Various Artists,0.132,0.299
7FCNAQWZQhzG4YN1Y8OBbX,children,"Heimr Àrnadalr - From ""Frozen""/Score",Various Artists,0.0554,0.0757
7oK9VyNzrYvRFo7nQEYkWN,children,Mr. Brightside,The Killers,0.232,0.924
5HQVUIKwCEXpe7JIHyY734,children,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,0.531,0.655
4P73qgh9VA1S9Hct6VhLI4,children,"Feed The Birds (Tuppence A Bag) - From ""Mary Poppins""/Soundtrack Version",Various Artists,0.148,0.0719
5WTxbyWTpoqhdxEN2szOnl,children,Everybody (Backstreet's Back) - Extended Version,Backstreet Boys,0.509,0.81
4DBkrkVzx7jxxIjxI6FYvz,children,This Is How We Do,Katy Perry,0.8,0.633
77mdSQIEMzk1OOGPmcJQFF,children,Doe de Kanga,Kinderen voor Kinderen,0.881,0.918
283jMW2RQzMYITrmzxBjvN,children,Meet the Elements,They Might Be Giants (For Kids),0.607,0.569
2Sovh03ENcoG1RYGK2MPPo,children,"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",Various Artists,0.262,0.217
4rVrHxLGV2iSN4nJtI9hKh,children,Mah Na Mah Na,The Muppets,0.586,0.436
0ltBH1JNzSvQJPjJpvTu9B,children,Whistle,Flo Rida,0.75,0.933
4T9Jpft8jvZAP57aE3VdCt,children,"Down in New Orleans - From ""The Princess and the Frog""/Soundtrack Version",Various Artists,0.705,0.676
5eL5VpNmjeLbNGA9HKeJDR,children,Keep Walking,VeggieTales,0.925,0.386
7LaUGKo8RjOjalzzfmgEY7,children,Seven,They Might Be Giants (For Kids),0.895,0.8
7HXMQ2jWI2de8iZaLCM98N,children,The Ballad of Olaf & Sven - (Teaser Trailer/Score Demo),Various Artists,0.0961,0.131
2fzUS2WQ9d9TcY14dpHxKb,children,Belle,Various Artists,0.447,0.28
0xEIhF83JaaXLG0RPUViHJ,children,You'll Be In My Heart,Phil Collins,0.653,0.739
6tXjP6xgPJ7Xr1igrO6bOE,children,Don't Stop The Music,Rihanna,0.542,0.669
3h4hTUf64pVgBYufYdeeht,children,Love Is an Open Door - Demo,Various Artists,0.581,0.569
2GAIycsMaDVtMtdvxzR2xI,children,Bohemian Rhapsody - Remastered 2011,Queen,0.228,0.402
1ph6Bncj7s3BmYp6FkIzP8,chill,Miss You,Various Artists,0.216,0.134
5x9VIW2fS21JMswOt6AORI,chill,Classic,MKTO,0.8,0.781
6vrUTGn5p8IrfTZ0J6sIVM,chill,Iris,The Goo Goo Dolls,0.513,0.79
6GpcFTcLIc0eeR7Q7dVMXZ,chill,Wasted,Tiësto,0.375,0.832
6TKhMnW63mUIgu3MW9P580,chill,Diamonds,Ben Howard,0.235,0.675
6LtPIXlIzPOTF8vTecYjRe,chill,Bleeding Love,Leona Lewis,0.201,0.647
3oqCnpAoHf3SDFynxx7AU4,chill,Fancy,Iggy Azalea,0.365,0.709
0KpfYajJVVGgQ32Dby7e9i,chill,"Hey, Soul Sister",Train,0.768,0.885
33fdvicpRVPWCPz19Obajn,chill,Back To Black,Amy Winehouse,0.335,0.725
63EadEcC2ZwLencVf12SmI,chill,Just A Dream - Main,Nelly,0.115,0.748
1J4YoubtTxLuoKBzRIzHvv,chill,Taylor,Jack Johnson,0.569,0.729
1U1GtaJeYwGsPgqV9Me5bb,chill,Hold You in My Arms,Ray LaMontagne,0.577,0.321
6lV2MSQmRIkycDScNtrBXO,chill,Airplanes (feat. Hayley Williams of Paramore),B.o.B,0.377,0.867
69dDr3w8IIcOGKwlW5XntT,chill,"Keep It Loose, Keep It Tight",Amos Lee,0.238,0.232
2tKKxF5LTNcSlVtrLSlaMD,chill,The General,DISPATCH,0.66,0.673
6vSq5q5DCs1IvwKIq53hj2,chill,Animal,Miike Snow,0.654,0.721
3MZQF2Qv9ehvgT3Uxm61jo,chill,Why Does My Heart Feel So Bad?,Moby,0.0451,0.624
0EKEO3DVLXItrn9JOHXscN,chill,L.I.F.E.G.O.E.S.O.N.,Various Artists,0.59,0.562
5fnA9mkIfScSqHIpeDyvck,chill,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,0.8,0.875
2UKkLqST2xWpK8n1b0Xr5Z,chill,Return To Innocence,Enigma,0.417,0.584
4gIKec1woB9bIWIG8K7SZn,chill,I Won't Let You Go,James Morrison,0.161,0.602
4Jgp57InfWE4MxJLfheNVz,chill,Champagne Supernova,Oasis,0.116,0.869
6iWwfN1euztxZi1OK38HbU,chill,"Flightless Bird, American Mouth",Iron & Wine,0.19,0.391
1mea3bSkSGXuIRvnydlB5b,chill,Viva La Vida,Coldplay,0.417,0.617
4T2SmVJPtDdugk5j5xV1d5,chill,You And Me,Lifehouse,0.363,0.428
62hfdATBhYxe6y7vPUhLwn,chill,Holland Road,Mumford & Sons,0.382,0.726
4nVBt6MZDDP6tRVdQTgxJg,chill,Story of My Life,One Direction,0.286,0.663
5nWbbQ0sIEabqPxAdqmh66,chill,Sweet Disposition,Various Artists,0.347,0.804
1OacCHsUQIAuUtlqv4I0c2,classical,"Tzigane, M. 76 (Version for Violin & Orchestra)",Itzhak Perlman,0.117,0.112
6515L0Iaaah4YZUJubjfPS,classical,"Piano Concerto No. 2 in D Minor, Op. 40, MWV O11: Adagio (A Midsummer Night's Sex Comedy)",Various Artists,0.0372,0.0157
6s0M6NqA9YIWnsRPMKRsi3,classical,Homemade Mountains,Christina Vantzou,0.0353,0.135
1yDGdTKDpVYBarUyOFXwcF,classical,"Le Concert royal de la Nuit, Grand Ballet, Le Soleil: Les Planètes - Entrée du Roy représentant le Soleil levant - Entrée des Génies",Les Arts Florissants,0.443,0.13
6UIn6aFGQYeP2gNAlzSxDg,classical,Constellations,Balmorhea,0.167,0.0461
0xX7kREWmOGBWzYNcpZwRN,classical,"Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso",Joshua Bell,0.179,0.135
55xly70WJY1cx5qsoogaqs,classical,"Main Title/John Williams/Jaws - From The ""Jaws"" Soundtrack",John Williams,0.057,0.15
68oxELAW6URbwJCKmBiNDa,classical,The Ecstasy of Gold - L'Estasi Dell'oro,Ennio Morricone,0.133,0.712
1IjGt7mCNDy353JeN33aa0,classical,Tokyo / Vermont Counterpoint,Steve Reich,0.736,0.667
6cSrouWoID5h8elyKpIHzj,classical,"Le Quattro Stagioni: Violin Concerto No. 2 in G Minor, Op. 8, RV 315, ""L'estate"": I. Allegro non molto. Allegro",Antonio Vivaldi,0.0883,0.176
4E1Rquqd8ZAnOy3BYK0K1Z,classical,Un sospiro,Franz Liszt,0.0342,0.0591
1Z43fZwZBbyx2Z9EkWvNs5,classical,"Sonata for 2 Pianos in D Major, K.448/375a: I. Allegro con spirito",Wolfgang Amadeus Mozart,0.416,0.0609
6kdDZ23tGL1g5cr1RjBlhj,classical,"Symphony No.2 in C minor - ""Resurrection"": 5d. ""Aufersteh'n, ja aufersteh'n wirst du"" (Langsam. Misterioso) - ""Auferstehung""",Gustav Mahler,0.0348,0.0313
2r2hR9gGMdusndlRzhM0cc,classical,Colonial Song,Percy Grainger,0.0445,0.0662
0voFtFihGCCN9p1M94CPRd,classical,Two Such Souls,Carter Burwell,0.0373,0.14
7jXHtvJdsos3twI9tyCDu4,classical,Undertow,Richard Skelton,0.0385,0.215
7ivXObFl4X6vZUa4cKgApz,classical,"Prélude, Fugue and Variation in B Minor for Organ, FWV 30, Op. 18: Prélude, Fugue and Variation in B Minor for Organ, FWV 30, Op. 18 - Live",Nikolai Tokarev,0.11,0.0188
6vtY2LUeXJ7KISwgiTu0Ph,classical,The Ludlows,James Horner,0.0495,0.0223
03xxnNXmK7lJjW9hV2ldn8,classical,Coppelia: Act I - Valse,Léo Delibes,0.189,0.0313
1AUiVg8Q8VSgWeA1c14ZWl,classical,Gnossienne: No. 2,Erik Satie,0.0387,0.0295
1QlGhMVQkxVaPx1xn1iytU,classical,"Ravel: Daphnis et Chloé Suite No. 2, M. 57b",Maurice Ravel,0.0383,0.0657
4sS6WUtvjFWLui3Jj8C6zl,classical,Indiana Jones and the Temple of Doom - Raiders of the Lost Ark,London Symphony Orchestra,0.303,0.246
2PHZPYwfvkEDmyhIez05fq,classical,Perth,amiina,0.048,0.123
